index,doppler_offset,measured_freq,timestamp
789,1666.7772831116,145881666.7772831321,2018-01-13T16:13:20.762011Z
790,1665.4881882798,145881665.4881882668,2018-01-13T16:13:20.862011Z
791,1664.1982618506,145881664.1982618570,2018-01-13T16:13:20.962011Z
792,1662.9075038240,145881662.9075038433,2018-01-13T16:13:21.062011Z
793,1661.6157954003,145881661.6157954037,2018-01-13T16:13:21.162011Z
794,1660.3233741788,145881660.3233741820,2018-01-13T16:13:21.262011Z
795,1659.0300025602,145881659.0300025642,2018-01-13T16:13:21.362011Z
796,1657.7359181439,145881657.7359181643,2018-01-13T16:13:21.462011Z
797,1656.4408833304,145881656.4408833385,2018-01-13T16:13:21.562011Z
798,1655.1450169195,145881655.1450169086,2018-01-13T16:13:21.662011Z
799,1653.8483189112,145881653.8483189046,2018-01-13T16:13:21.762011Z
800,1652.5507893054,145881652.5507892966,2018-01-13T16:13:21.862011Z
801,1651.2524281022,145881651.2524281144,2018-01-13T16:13:21.962011Z
802,1649.9532353015,145881649.9532353282,2018-01-13T16:13:22.062011Z
803,1648.6530921038,145881648.6530921161,2018-01-13T16:13:22.162011Z
804,1647.3522361082,145881647.3522360921,2018-01-13T16:13:22.262011Z
805,1646.0504297156,145881646.0504297018,2018-01-13T16:13:22.362011Z
806,1644.7477917256,145881644.7477917075,2018-01-13T16:13:22.462011Z
807,1643.4444409377,145881643.4444409311,2018-01-13T16:13:22.562011Z
808,1642.1401397528,145881642.1401397586,2018-01-13T16:13:22.662011Z
809,1640.8348881708,145881640.8348881602,2018-01-13T16:13:22.762011Z
810,1639.5289237910,145881639.5289237797,2018-01-13T16:13:22.862011Z
811,1638.2221278137,145881638.2221278250,2018-01-13T16:13:22.962011Z
812,1636.9143814394,145881636.9143814445,2018-01-13T16:13:23.062011Z
813,1635.6059222673,145881635.6059222519,2018-01-13T16:13:23.162011Z
814,1634.2965126981,145881634.2965126932,2018-01-13T16:13:23.262011Z
815,1632.9862715314,145881632.9862715304,2018-01-13T16:13:23.362011Z
816,1631.6753175670,145881631.6753175557,2018-01-13T16:13:23.462011Z
817,1630.3634132054,145881630.3634132147,2018-01-13T16:13:23.562011Z
818,1629.0505584468,145881629.0505584478,2018-01-13T16:13:23.662011Z
819,1627.7369908904,145881627.7369908988,2018-01-13T16:13:23.762011Z
820,1626.4225917366,145881626.4225917459,2018-01-13T16:13:23.862011Z
821,1625.1072421857,145881625.1072421968,2018-01-13T16:13:23.962011Z
822,1623.7911798369,145881623.7911798358,2018-01-13T16:13:24.062011Z
823,1622.4741670911,145881622.4741670787,2018-01-13T16:13:24.162011Z
824,1621.1563227479,145881621.1563227475,2018-01-13T16:13:24.262011Z
825,1619.8376468072,145881619.8376468122,2018-01-13T16:13:24.362011Z
826,1618.5181392691,145881618.5181392729,2018-01-13T16:13:24.462011Z
827,1617.1978001335,145881617.1978001297,2018-01-13T16:13:24.562011Z
828,1615.8765106009,145881615.8765106201,2018-01-13T16:13:24.662011Z
829,1614.5545082704,145881614.5545082688,2018-01-13T16:13:24.762011Z
830,1613.2315555429,145881613.2315555513,2018-01-13T16:13:24.862011Z
831,1611.9078900176,145881611.9078900218,2018-01-13T16:13:24.962011Z
832,1610.5832740952,145881610.5832740963,2018-01-13T16:13:25.062011Z
833,1609.2578265754,145881609.2578265667,2018-01-13T16:13:25.162011Z
834,1607.9315474581,145881607.9315474629,2018-01-13T16:13:25.262011Z
835,1606.6043179437,145881606.6043179631,2018-01-13T16:13:25.362011Z
836,1605.2763756316,145881605.2763756216,2018-01-13T16:13:25.462011Z
837,1603.9476017220,145881603.9476017058,2018-01-13T16:13:25.562011Z
838,1602.6178774153,145881602.6178774238,2018-01-13T16:13:25.662011Z
839,1601.2873215112,145881601.2873215377,2018-01-13T16:13:25.762011Z
840,1599.9560528093,145881599.9560528100,2018-01-13T16:13:25.862011Z
841,1598.6238337103,145881598.6238336861,2018-01-13T16:13:25.962011Z
842,1597.2907830139,145881597.2907830179,2018-01-13T16:13:26.062011Z
843,1595.9569007200,145881595.9569007158,2018-01-13T16:13:26.162011Z
844,1594.6220680290,145881594.6220680177,2018-01-13T16:13:26.262011Z
845,1593.2865225403,145881593.2865225375,2018-01-13T16:13:26.362011Z
846,1591.9500266545,145881591.9500266612,2018-01-13T16:13:26.462011Z
847,1590.6128179708,145881590.6128179729,2018-01-13T16:13:26.562011Z
848,1589.2746588901,145881589.2746588886,2018-01-13T16:13:26.662011Z
849,1587.9356682120,145881587.9356682301,2018-01-13T16:13:26.762011Z
850,1586.5958459364,145881586.5958459377,2018-01-13T16:13:26.862011Z
851,1585.2551920634,145881585.2551920712,2018-01-13T16:13:26.962011Z
852,1583.9137065929,145881583.9137066007,2018-01-13T16:13:27.062011Z
853,1582.5713895250,145881582.5713895261,2018-01-13T16:13:27.162011Z
854,1581.2281220600,145881581.2281220555,2018-01-13T16:13:27.262011Z
